category,laureate_id,laureate_name,prize_year,decade,pub_year,title,paper_id,is_prize_winning_paper,author_count
Medicine,30081,"sperry, rw",1981,1980,1963,chemoaffinity in the orderly growth of nerve fiber patterns and connections,1980094138,YES,1
Medicine,30082,"wiesel, tn",1981,1980,1962,receptive fields binocular interaction and functional architecture in the cat s visual cortex,2116360511,YES,2
Medicine,30082,"wiesel, tn",1981,1980,1968,receptive fields and functional architecture of monkey striate cortex,2117731089,YES,2
Medicine,30082,"wiesel, tn",1981,1980,1963,single cell responses in striate cortex of kittens deprived of vision in one eye,1870538900,YES,2
Medicine,30082,"wiesel, tn",1981,1980,1965,receptive fields and functional architecture in two nonstriate visual areas 18 and 19 of the cat,1594551768,YES,2
Medicine,30082,"wiesel, tn",1981,1980,1965,comparison of the effects of unilateral and bilateral eye closure on cortical unit responses in kittens,148261105,YES,2
Medicine,30083,"snell, gd",1980,1980,1952,some transamination reactions involving vitamin b6,2339544843,YES,
Medicine,30084,"dausset, j",1980,1980,1959,the serology and the prognosis of 128 cases of autoimmune hemolytic anemia,50207406,YES,
Medicine,30084,"dausset, j",1980,1980,1959,acquired hemolytic anemia with polyagglutinability of red blood cells due to a new factor present in normal human serum anti tn,54806471,YES,
Medicine,30084,"dausset, j",1980,1980,1954,leukoagglutinins v leukoagglutinins in chronic idiopathic or symptomatic pancytopenia and in paroxysmal nocturnal hemoglobinuria,2417702495,YES,
Medicine,30085,benacerr.b,1980,1980,1966,properties of antibodies cytophilic for macrophages,2086695584,YES,2
Medicine,30085,benacerr.b,1980,1980,1963,properties of guinea pig 7s antibodies ii identification of antibodies involved in passive cutaneous and systemic anaphylaxis,2169383488,YES,3
Medicine,30085,benacerr.b,1980,1980,1963,properties of guinea pig 7s antibodies i electrophoretic separation of two types of guinea pig 7s antibodies,2094124809,YES,4
Medicine,30085,benacerr.b,1980,1980,1963,studies on the specificity of the cellular infiltrate in delayed hypersensitivity reactions,2098523678,YES,
Medicine,30085,benacerr.b,1980,1980,1961,the role of the reticuloendothelial system in the host reaction to neoplasia,1669625243,YES,
Medicine,30086,"hounsfield, gn",1979,1970,1973,computerized transverse axial scanning tomography part 1 description of system,2123169298,YES,1
Medicine,30087,"cormack, am",1979,1970,1963,representation of a function by its line integrals with some radiological applications,2004804713,YES,1
Medicine,30088,"nathans, d",1978,1970,1971,specific cleavage of simian virus 40 dna by restriction endonuclease of hemophilus influenzae,2090526981,YES,2
Medicine,30089,"arber, w",1978,1970,1962,host specificity of dna produced by escherichia coli ii control over acceptance of dna from infecting phage ,1518906504,YES,2
Medicine,30090,"smith, ho",1978,1970,1970,a restriction enzyme from hemophilus influenzae i purification and general properties,1506010125,YES,2
Medicine,30090,"smith, ho",1978,1970,1970,a restriction enzyme from hemophilus influenzae ii base sequence of the recognition site,1534152204,YES,2
Medicine,30091,"schally, av",1977,1970,1969,discovery of modification of the synthetic tripeptide sequence of the thyrotropin releasing hormone having activity,2014610831,YES,5
Medicine,30091,"schally, av",1977,1970,1969,the identity of chemical and hormonal properties of the thyrotropin releasing hormone and pyroglutamyl histidyl proline amide,2130799585,YES,5
Medicine,30091,"schally, av",1977,1970,1969,isolation and properties of porcine thyrotropin releasing hormone,1506714296,YES,
Medicine,30092,guillemi.r,1977,1970,1970,characterization of ovine hypothalamic hypophysiotropic tsh releasing factor,2087547931,YES,6
Medicine,30093,"yalow, rs",1977,1970,1959,quantitative aspects of the reaction between insulin and insulin binding antibody,2105670555,YES,2
Medicine,30093,"yalow, rs",1977,1970,1956,insulin i131 metabolism in human subjects demonstration of insulin binding globulin in the circulation of insulin treated subjects,2111637985,YES,5
Medicine,30093,"yalow, rs",1977,1970,1960,immunoassay of endogenous plasma insulin in man,2015230257,YES,2
Medicine,30093,"yalow, rs",1977,1970,1959,assay of plasma insulin in human subjects by immunological methods,2028994036,YES,2
Medicine,30094,"gajdusek, dc",1976,1970,1966,experimental transmission of a kuru like syndrome to chimpanzees,2043400793,YES,3
Medicine,30095,"blumberg, bs",1976,1970,1965,a new antigen in leukemia sera,2082505865,YES,1
Medicine,30096,baltimor.d,1975,1970,1970,viral rna dependent dna polymerase rna dependent dna polymerase in virions of rna tumour viruses,2013241878,YES,1
Medicine,30097,"temin, hm",1975,1970,1970,viral rna dependent dna polymerase rna dependent dna polymerase in virions of rous sarcoma virus,201050536,YES,2
Medicine,30098,"dulbecco, r",1975,1970,1954,plaque formation and isolation of pure lines with poliomyelitis viruses,2046171723,YES,2
Medicine,30099,"duve, cd",1974,1970,1955,tissue fractionation studies 6 intracellular distribution patterns of enzymes in rat liver tissue,1205458192,YES,5
Medicine,30099,"duve, cd",1974,1970,1955,tissue fractionation studies 5 the association of acid phosphatase with a special class of cytoplasmic granules in rat liver,170240114,YES,3
Medicine,30099,"duve, cd",1974,1970,1955,tissue fractionation studies 4 comparative study of the binding of acid phosphatase  glucuronidase and cathepsin by rat liver particles,2415205045,YES,2
Medicine,30100,"palade, ge",1974,1970,1955,the fine structure of neurons,2106858079,YES,2
Medicine,30100,"palade, ge",1974,1970,1955,a small particulate component of the cytoplasm,2080669995,YES,1
Medicine,30101,"claude, a",1974,1970,1946,fractionation of mammalian liver cells by differential centrifugation i problems methods and preparation of extract,2144434797,YES,1
Medicine,30101,"claude, a",1974,1970,1945,a study of tissue culture cells by electron microscopy methods and preliminary observations,2162734772,YES,3
Medicine,30101,"claude, a",1974,1970,1946,fractionation of mammalian liver cells by differential centrifugation ii experimental procedures and results,2090488193,YES,1
Medicine,30101,"claude, a",1974,1970,1946,the distribution of cytochrome oxidase and succinoxidase in the cytoplasm of the mammalian liver cell,38403571,YES,
Medicine,30102,karl von frisch,1973,1970,1927,Aus dem Leben der Bienen,1785442005,YES,1
Medicine,30103,"lorenz, k",1973,1970,1935,Der Kumpan in der Umwelt des Vogels,1999595872,YES,1
Medicine,30103,"lorenz, k",1973,1970,1937,The Companion in the Bird's World,2331925520,YES,1
Medicine,30103,"lorenz, k",1973,1970,1937,ber die Bildung des Instinktbegriffes,2029111077,YES,1
Medicine,30104,"edelman, gm",1972,1970,1959,dissociation of  globulin,2317779596,YES,1
Medicine,30105,"porter, rr",1972,1970,1959,the hydrolysis of rabbit  globulin and antibodies with crystalline papain,1786523947,YES,1
Medicine,30106,"sutherland, ew",1971,1970,1962,adenyl cyclase iii the effect of catecholamines and choline esters on the formation of adenosine 3 5 phosphate by preparations from cardiac muscle and liver,1488609485,YES,
Medicine,30106,"sutherland, ew",1971,1970,1962,adenyl cyclase iv the effects of neurohormones on the formation of adenosine 3 5 phosphate by preparations from brain and other tissues,1501394106,YES,
Medicine,30106,"sutherland, ew",1971,1970,1962,adenyl cyclase i distribution preparation and properties,1529705405,YES,
Medicine,30106,"sutherland, ew",1971,1970,1962,adenosine 3 5 phosphate in biological materials i purification and properties of cyclic 3 5 nucleotide phosphodiesterase and use of this enzyme to characterize adenosine 3 5 phosphate in human urine,1602784471,YES,
Medicine,30107,von euler us,1970,1970,1956,evidence for the presence of noradrenaline in submicroscopic structures of adrenergic axons,2030670408,YES,2
Medicine,30108,"axelrod, j",1970,1970,1957,o methylation of epinephrine and other catechols in vitro and in vivo,2036416641,YES,1
Medicine,30108,"axelrod, j",1970,1970,1958,enzymatic o methylation of epinephrine and other catechols,1543624067,YES,
Medicine,30109,"katz, b",1970,1970,1949,the effect of sodium ions on the electrical activity of the giant axon of the squid,2097400197,YES,2
Medicine,30109,"katz, b",1970,1970,1954,quantal components of the end plate potential,2106081526,YES,2
Medicine,30109,"katz, b",1970,1970,1957,a study of the desensitization produced by acetylcholine at the motor end plate,2009285843,YES,2
Medicine,30109,"katz, b",1970,1970,1951,an analysis of the end plate potential recorded with an intra cellular electrode,2117059432,YES,2
Medicine,30109,"katz, b",1970,1970,1952,spontaneous subthreshold activity at motor nerve endings,2102492718,YES,2
Medicine,30110,"luria, se",1969,1960,1943,MUTATIONS OF BACTERIA FROM VIRUS SENSITIVITY TO VIRUS RESISTANCE,2170343590,YES,
Medicine,30111,"hershey, ad",1969,1960,1952,independent functions of viral protein and nucleic acid in growth of bacteriophage,1988037647,YES,2
Medicine,30112,"delbruck, m",1969,1960,1943,MUTATIONS OF BACTERIA FROM VIRUS SENSITIVITY TO VIRUS RESISTANCE,2170343590,YES,
Medicine,30113,"nirenberg, m",1968,1960,1961,the dependence of cell free protein synthesis in e coli upon naturally occurring or synthetic polyribonucleotides,2060528969,YES,2
Medicine,30113,"nirenberg, m",1968,1960,1961,the dependence of cell free protein synthesis in e coli upon naturally occuring or synthetic polyribonucleotides,2156946543,YES,
Medicine,30114,"khorana, hg",1968,1960,1961,nucleoside polyphosphates x 1 the synthesis and some reactions of nucleoside 5 phosphoromorpholidates and related compounds improved methods for the preparation of nucleoside 5 polyphosphates1,2321344708,YES,2
Medicine,30114,"khorana, hg",1968,1960,1958,carbodiimides viii 1 observations on the reactions of carbodiimides with acids and some new applications in the synthesis of phosphoric acid esters,2043501016,YES,3
Medicine,30114,"khorana, hg",1968,1960,1962,studies on polynucleotides xiv 1specific synthesis of the c3 c5 interribonucleotide linkage syntheses of uridylyl 3 5 uridine and uridylyl 3 5 adenosine2,2329543029,YES,4
Medicine,30114,"khorana, hg",1968,1960,1963,studies on polynucleotides xxiv 1 the stepwise synthesis of specific deoxyribopolynucleotides 4 2 protected derivatives of deoxyribonucleosides and new syntheses of deoxyribonucleoside 3 phosphates3,2328366366,YES,4
Medicine,30114,"khorana, hg",1968,1960,1959,studies on polynucleotides iii enzymic degradation substrate specificity and properties of snake venom phosphodiesterase,953047224,YES,
Medicine,30115,"holley, rw",1968,1960,1965,Structure of a Ribonucleic Acid,2024412145,YES,8
Medicine,30116,"granit, r",1967,1960,1953,supraspinal control of the muscle spindles and its significance,2061183544,YES,3
Medicine,30116,"granit, r",1967,1960,1956,excitatory and inhibitory processes acting upon individual purkinje cells of the cerebellum in cats,2047758880,YES,2
Medicine,30116,"granit, r",1967,1960,1956,tonic and phasic ventral horn cells differentiated by post tetanic potentiation in cat extensors,2016789585,YES,3
Medicine,30116,"granit, r",1967,1960,1944,fibre interaction in injured or compressed region of nerve,2026324210,YES,3
Medicine,30116,"granit, r",1967,1960,1933,the components of the retinal action potential in mammals and their relation to the discharge in the optic nerve,2061401540,YES,1
Medicine,30117,"hartline, hk",1967,1960,1952,the peripheral origin of nervous activity in the visual system,2152164341,YES,3
Medicine,30118,"wald, g",1967,1960,1952,cistrans isomers of vitamin a and retinene in vision,2066637830,YES,2
Medicine,30118,"wald, g",1967,1960,1952,cis trans isomers of vitamin a and retinene in the rhodopsin system,2037138473,YES,2
Medicine,30118,"wald, g",1967,1960,1953,the molar extinction of rhodopsin,2105756791,YES,2
Medicine,30118,"wald, g",1967,1960,1963,pre lumirhodopsin and the bleaching of visual pigments,2004213037,YES,2
Medicine,30119,"huggins, c",1966,1960,1941,studies on prostatic cancer i the effect of castration of estrogen and of androgen injection on serum phosphatases in metastatic carcinoma of the prostate,2108955823,YES,
Medicine,30120,"rous, p",1966,1960,1910,a transmissible avian neoplasm sarcoma of the common fowl,2012383467,YES,1
Medicine,30120,"rous, p",1966,1960,1911,a sarcoma of the fowl transmissible by an agent separable from the tumor cells,2050973237,YES,1
Medicine,30121,"monod, j",1965,1960,1961,genetic regulatory mechanisms in the synthesis of proteins,2032619610,YES,2
Medicine,30122,"lwoff, a",1965,1960,1950,induction of bacteriophage production in a bacterium,1697141686,YES,
Medicine,30123,"jacob, f",1965,1960,1961,on the regulation of gene activity,2100416355,YES,2
Medicine,30123,"jacob, f",1965,1960,1961,genetic regulatory mechanisms in the synthesis of proteins,2032619610,YES,2
Medicine,30123,"jacob, f",1965,1960,1963,allosteric proteins and cellular control systems,2050643839,YES,3
Medicine,30123,"jacob, f",1965,1960,1961,general conclusions teleonomic mechanisms in cellular metabolism growth and differentiation,2327883350,YES,2
Medicine,30124,"lynen, f",1964,1960,1953,enzymes of fatty acid metabolism,1965802835,YES,2
Medicine,30125,"bloch, k",1964,1960,1943,the biological conversion of cholesterol to cholic acid,188147345,YES,
Medicine,30126,"eccles, jc",1963,1960,1952,the recording of potentials from motoneurones with an intracellular electrode,2098749676,YES,3
Medicine,30126,"eccles, jc",1963,1960,1954,cholinergic and inhibitory synapses in a pathway from motor axon collaterals to motoneurones,2073929966,YES,3
Medicine,30127,"hodgkin, al",1963,1960,1952,a quantitative description of membrane current and its application to conduction and excitation in nerve,1985940938,YES,2
Medicine,30128,"huxley, af",1963,1960,1952,a quantitative description of membrane current and its application to conduction and excitation in nerve,1985940938,YES,2
Medicine,30129,"wilkins, mhf",1962,1960,1953,molecular structure of deoxypentose nucleic acids,1502527096,YES,3
Medicine,30130,"watson, jd",1962,1960,1953,molecular structure of nucleic acids a structure for deoxyribose nucleic acid,2126466006,YES,2
Medicine,30130,"watson, jd",1962,1960,1953,the structure of dna,2127674396,YES,2
Medicine,30130,"watson, jd",1962,1960,1953,genetical implications of the structure of deoxyribonucleic acid,2077423161,YES,2
Medicine,30131,"crick, fhc",1962,1960,1953,the packing of  helices simple coiled coils,2116441099,YES,1
Medicine,30131,"crick, fhc",1962,1960,1953,genetical implications of the structure of deoxyribonucleic acid,2077423161,YES,2
Medicine,30131,"crick, fhc",1962,1960,1953,molecular structure of nucleic acids a structure for deoxyribose nucleic acid,2126466006,YES,2
Medicine,30132,"vonbekesy, g",1961,1960,1947,the variation of phase along the basilar membrane with sinusoidal vibrations,1987303129,YES,1
Medicine,30132,"vonbekesy, g",1961,1960,1947,a new audiometer,2059693774,YES,1
Medicine,30133,"medawar, pb",1960,1960,1951,the technique of free skin grafting in mammals,1929691604,YES,
Medicine,30134,"burnet, fm",1960,1960,1950,the failure of antibody production in the chick embryo,2092545283,YES,3
Medicine,30135,"kornberg, a",1959,1950,1958,enzymatic synthesis of deoxyribonucleic acid i preparation of substrates and partial purification of an enzyme from escherichia coli,1569060300,YES,
Medicine,30136,"ochoa, s",1959,1950,1955,116 isocitric dehydrogenase system tpn from pig heart,2200933292,YES,1
Medicine,30136,"ochoa, s",1959,1950,1955,124 malic enzyme,2206310676,YES,1
Medicine,30137,"lederberg, j",1958,1950,1946,gene recombination in escherichia coli,2084267545,YES,2
Medicine,30138,"beadle, gw",1958,1950,1941,genetic control of biochemical reactions in neurospora,1982444105,YES,2
Medicine,30139,"tatum, el",1958,1950,1941,genetic control of biochemical reactions in neurospora,1982444105,YES,2
Medicine,30140,"bovet, d",1957,1950,1937,protective effect of phenolic ethers in the course of histaminic intoxication.,,YES,
Medicine,30141,"richards, dw",1956,1950,1947,physiological studies of the effects of intermittent positive pressure breathing on cardiac output in man,2254377077,YES,4
Medicine,30141,"richards, dw",1956,1950,1948,comparison of the fick and dye injection methods of measuring the cardiac output in man,2466595599,YES,11
Medicine,30141,"richards, dw",1956,1950,1948,pulmonary in sufficiency i physiological classification clinical methods of analysis standard values in normal subjects,2156375589,YES,3
Medicine,30142,"cournand, a",1956,1950,1948,pulmonary in sufficiency i physiological classification clinical methods of analysis standard values in normal subjects,2156375589,YES,3
Medicine,30142,"cournand, a",1956,1950,1947,physiological studies of the effects of intermittent positive pressure breathing on cardiac output in man,2254377077,YES,4
Medicine,30142,"cournand, a",1956,1950,1948,comparison of the fick and dye injection methods of measuring the cardiac output in man,2466595599,YES,11
Medicine,30143,"theorell, h",1955,1950,1935,the yellow oxidation-enzyme,,YES,
Medicine,30144,"robbins, fc",1954,1950,1949,cultivation of the lansing strain of poliomyelitis virus in cultures of various human embryonic tissues,2010653647,YES,3
Medicine,30145,"weller, th",1954,1950,1949,cultivation of the lansing strain of poliomyelitis virus in cultures of various human embryonic tissues,2010653647,YES,3
Medicine,30146,"enders, jf",1954,1950,1949,cultivation of the lansing strain of poliomyelitis virus in cultures of various human embryonic tissues,2010653647,YES,3
Medicine,30147,"lipmann, f",1953,1950,1945,a specific micromethod for the determination of acyl phosphates,1547207533,YES,
Medicine,30148,"krebs, ha",1953,1950,1937,metabolism of ketonic acids in animal tissues,1802786708,YES,2
Medicine,30149,"waksman, sa",1952,1950,1944,streptomycin a substance exhibiting antibiotic activity against gram positive and gram negative bacteria,2008541744,YES,3
Medicine,30149,"waksman, sa",1952,1950,1940,bacteriostatic and bactericidal substances produced by a soil actinomyces,2039606811,YES,2
Medicine,30149,"waksman, sa",1952,1950,1940,the soil as a source of microorganisms antagonistic to disease producing bacteria,1839943429,YES,
Medicine,30150,"theiler, m",1951,1950,1937,spontaneous encephalomyelitis of mice a new virus disease,2013142695,YES,1
Medicine,30151,"kendall, ec",1950,1950,1937,atrophy of the adrenal cortex of the rat produced by the administration of large amounts of cortin,2091033683,YES,2
Medicine,30151,"kendall, ec",1950,1950,1936,the chemistry of crystalline substances isolated from the suprarenal gland,1550095350,YES,
Medicine,30152,"reichstein, t",1950,1950,1937,desoxy cortico steron 21 oxy progesteron aus 5 3 oxy atio cholensaure,2036574905,YES,2
Medicine,30152,"reichstein, t",1950,1950,1934,eine ergiebige synthese der l ascorbinsaure c vitamin,2000315362,YES,2
Medicine,30153,"hench, ps",1950,1950,1949,the effect of a hormone of the adrenal cortex (17-hydroxy-11-dehydrocorticosterone - compound-e) and of pituitary adrenocorticotropic hormone on rheumatoid arthritis - preliminary report,2598622911,YES,4
Medicine,30154,"hess, wr",1949,1940,1936,hypothalamus und die zentren des autonomen nervensystems physiologie,2009015488,YES,1
Medicine,30155,"moniz, e",1949,1940,1937,prefrontal leucotomy in the treatment of mental disorders,2068610106,YES,1
Medicine,30156,"muller, p",1948,1940,1944,the constitution and toxic effect of natural and new synthetic insect killing substances,2310206987,YES,
Medicine,30157,"cori, gt",1947,1940,1929,glycogen formation in the liver from d and l lactic acid,1792813549,YES,
Medicine,30158,"houssay, ba",1947,1940,1944,thyroid and metathyroid diabetes,2086536469,YES,1
Medicine,30158,"houssay, ba",1947,1940,1942,the sensitivity to hypertensin adrenalin and renin of unanesthetized normal adrenalectomized hypophysectomized and nephrectomized dogs,746385147,YES,2
Medicine,30159,"cori, cf",1947,1940,1929,glycogen formation in the liver from d and l lactic acid,1792813549,YES,
Medicine,30160,"muller, hj",1946,1940,1928,the production of mutations by x rays,2034764451,YES,1
Medicine,30160,"muller, hj",1946,1940,1928,the measurement of gene mutation rate in drosophila its high variability and its dependence upon temperature,1756712566,YES,
Medicine,30161,"chain, e",1945,1940,1941,further observations on penicillin,2038162697,YES,7
Medicine,30161,"chain, e",1945,1940,1940,penicillin as a chemotherapeutic agent,2090583956,YES,7
Medicine,30161,"chain, e",1945,1940,1940,an enzyme from bacteria able to destroy penicillin,2018883772,YES,2
Medicine,30162,"fleming, a",1945,1940,1929,on the antibacterial action of cultures of a penicillium with special reference to their use in the isolation of b influenzae,2177846120,YES,
Medicine,30163,"florey, hw",1945,1940,1940,penicillin as a chemotherapeutic agent,2090583956,YES,7
Medicine,30164,"erlanger, j",1944,1940,1925,the nature of conduction of an impulse in the relatively refractory period,2523278764,YES,2
Medicine,30164,"erlanger, j",1944,1940,1929,the role of fiber size in the establishment of a nerve block by pressure or cocaine,2289231395,YES,2
Medicine,30164,"erlanger, j",1944,1940,1924,the compound nature of the action current of nerve as disclosed by the cathode ray oscillograph,2533274284,YES,2
Medicine,30164,"erlanger, j",1944,1940,1922,a study of the action currents of nerve with the cathode ray oscillograph,2472595679,YES,2
Medicine,30164,"erlanger, j",1944,1940,1927,the role played by the sizes of the constituent fibers of a nerve trunk in determining the form of its action potential wave,2566908111,YES,2
Medicine,30165,"gasser, hs",1944,1940,1925,the nature of conduction of an impulse in the relatively refractory period,2523278764,YES,2
Medicine,30165,"gasser, hs",1944,1940,1929,the role of fiber size in the establishment of a nerve block by pressure or cocaine,2289231395,YES,2
Medicine,30165,"gasser, hs",1944,1940,1924,the compound nature of the action current of nerve as disclosed by the cathode ray oscillograph,2533274284,YES,2
Medicine,30165,"gasser, hs",1944,1940,1922,a study of the action currents of nerve with the cathode ray oscillograph,2472595679,YES,2
Medicine,30165,"gasser, hs",1944,1940,1927,the role played by the sizes of the constituent fibers of a nerve trunk in determining the form of its action potential wave,2566908111,YES,2
Medicine,30166,"doisy, ea",1943,1940,1939,the isolation of vitamins k1 and,2466898066,YES,5
Medicine,30166,"doisy, ea",1943,1940,1939,the isolation of vitamin k2,2072714604,YES,
Medicine,30167,"dam, h",1943,1940,1935,the antihaemorrhagic vitamin of the chick occurrence and chemical nature,1967136383,YES,1
Medicine,30167,"dam, h",1943,1940,1935,the antihaemorrhagic vitamin of the chick,207049882,YES,1
Medicine,30168,"domagk, g",1939,1930,1935,eine neue klasse von desinfektionsmitteln,2039414773,YES,1
Medicine,30168,"domagk, g",1939,1930,1935,ein beitrag zur chemotherapie der bakteriellen infektionen,1964719327,YES,1
Medicine,30169,"heymans, c",1938,1930,1931,"the mechanism of bradycardia caused by nicotine, lobeline, cyanine, sodium sulphur, nitrite and morphine. the asphyctic bradycardia",,YES,
Medicine,30170,"gyorgyi, as",1937,1930,1932,hexuronic acid as the antiscorbutic factor,1967909777,YES,1
Medicine,30171,"dale, hh",1936,1930,1914,the action of certain esters and ethers of choline and their relation to muscarine,2260604921,YES,
Medicine,30172,"loewi, o",1936,1930,1924,uber humorale ubertragbarkeit der herznervenwirkung,1499186559,YES,2
Medicine,30173,"spemann, h",1935,1930,1924,uber induktion von embryonalanlagen durch implantation artfremder organisatoren,2048075051,YES,2
Medicine,30174,"minot, gr",1934,1930,1926,treatment of pernicious anemia by a special diet,2032615709,YES,1
Medicine,30174,"minot, gr",1934,1930,1927,a diet rich in liver in the treatment of pernicious anemia study of one hundred and five cases,2034899879,YES,2
Medicine,30175,"whipple, gh",1934,1930,1920,blood volume studies iii behavior of large series of dyes introduced into the circulating blood,2777465940,YES,3
Medicine,30176,"murphy, wp",1934,1930,1926,treatment of pernicious anemia by a special diet,2032615709,YES,1
Medicine,30176,"murphy, wp",1934,1930,1927,a diet rich in liver in the treatment of pernicious anemia study of one hundred and five cases,2034899879,YES,2
Medicine,30177,"morgan, th",1933,1930,1916,sex limited inheritance in drosophila,2053878202,YES,1
Medicine,30178,"adrian, ed",1932,1930,1929,the discharge of impulses in motor nerve fibres part ii the frequency of discharge in reflex and voluntary contractions,2104904223,YES,2
Medicine,30178,"adrian, ed",1932,1930,1928,the discharge of impulses in motor nerve fibres part i impulses in single fibres of the phrenic nerve,2011803983,YES,2
Medicine,30179,"warburg, o",1931,1930,1928,uber die geschwindigkeit der photochemischen kohlensaurezersetzung in lebenden zellen ii,1593702539,YES,1
Medicine,30179,"warburg, o",1931,1930,1928,uber die wirkung des kohlenoxyds auf den stoffwechsel der hefe,14753086,YES,1
Medicine,30180,"hopkins, fg",1929,1920,1912,feeding experiments illustrating the importance of accessory factors in normal dietaries,2059685491,YES,1
Medicine,30181,"nicolle, c",1928,1920,1909,experimental reproduction of exanthematic typhus in the monkey,,YES,
Medicine,30181,"nicolle, c",1928,1920,1909,experiemntal transmission of the exanthematic typhus by the body louse.,,YES,
Medicine,30182,"einthoven, w",1924,1920,1903,ein neues galvanometer,1967506984,YES,1
Medicine,30183,"macleod, jjr",1923,1920,1921,The internal secretion of the pancreas,2112366494,YES,2
Medicine,30184,"banting, fg",1923,1920,1922,the internal secretion of the pancreas,2112366494,YES,2
Medicine,30184,"banting, fg",1923,1920,1922,pancreatic extracts in the treatment of diabetes mellitus,176352299,YES,
Medicine,30185,"meyerhof, o",1922,1920,1919,uber die atmung der froschmuskulatur,2073406286,YES,1
Medicine,30186,"hill, av",1922,1920,1910,a new mathematical treatment of changes of ionic concentration in muscle and nerve under the action of electric currents with a theory as to their mode of excitation,1969031193,YES,1
Medicine,30186,"hill, av",1922,1920,1913,the combinations of haemoglobin with oxygen and with carbon monoxide i,2242726375,YES,1
Medicine,30187,"krogh, a",1920,1920,1919,the rate of diffusion of gases through animal tissues with some remarks on the coefficient of invasion,1994652225,YES,1
Medicine,30187,"krogh, a",1920,1920,1913,the regulation of respiration and circulation during the initial stages of muscular work,2079512683,YES,2
Medicine,30187,"krogh, a",1920,1920,1919,the supply of oxygen to the tissues and the regulation of the capillary circulation,2110457661,YES,1
Medicine,30187,"krogh, a",1920,1920,1919,the number and distribution of capillaries in muscles with calculations of the oxygen pressure head necessary for supplying the tissue,2109393326,YES,1
Medicine,30188,charles robert richet,1913,1910,1902,the anaphylactic effect of certain venoms,,YES,
Medicine,30188,charles robert richet,1913,1910,1902,the anaphylactic effects of the actinotoxin on the arterial pressure,,YES,
Medicine,30188,charles robert richet,1913,1910,1902,the physiological effects of the poison of fisher strands and tentacles of coelenterata (hypnotoxin),,YES,
Medicine,30189,"carrel, a",1912,1910,1906,results of the biterminal transplantation of veins,2067983941,YES,2
Medicine,30189,"carrel, a",1912,1910,1910,viii on the experimental surgery of the thoracic aorta and heart,142463470,YES,1
Medicine,30189,"carrel, a",1912,1910,1908,results of the transplantation of blood vessels organs and limbs,2052889597,YES,1
Medicine,30189,"carrel, a",1912,1910,1907,the surgery of blood vessels etc,2294441179,YES,
